id,source,supplier_name,supplier_normalized,contract_number,title,description,category,eligible_industries,contract_type,start_date,end_date,geographic_coverage,diversity_status,contract_url,supplier_url,status
286,Sourcewell,Case Construction,CASE CONSTRUCTION,011723-CNH-1,Heavy Construction Equipment with Related Attachments and Technology,Heavy construction equipment,,,,,2027-04-14,United States,,https://sourcewell-mn.gov//cooperative-purchasing/011723-CNH-1,,active
287,Sourcewell,Case IH Agriculture,CASE IH AGRICULTURE,082923-CNH-1,"Ag Tractors with Related Attachments, Accessories, and Supplies",Agricultural tractors,,,,,2027-10-11,United States,,https://sourcewell-mn.gov//cooperative-purchasing/082923-CNH-1,,active
288,Sourcewell,CaseCracker by Cardinal Peak Technologies,CASECRACKER BY CARDINAL PEAK TECHNOLOGIES,101223-CARD,"Public Safety Video Surveillance Solutions with Related Equipment, Software and Accessories","Record, store, search, share important interviews",,,,,2027-12-15,United States,,https://sourcewell-mn.gov//cooperative-purchasing/101223-CARD,,active
289,Sourcewell,Caterpillar Inc.,CATERPILLAR .,040924-CAT,"Rental Equipment, Products, and Related Services",Rental equipment,,,,,2028-06-11,United States,,https://sourcewell-mn.gov//cooperative-purchasing/040924-CAT,,active
290,Sourcewell,Caterpillar Inc.,CATERPILLAR .,011723-CAT,Heavy Construction Equipment with Related Attachments and Technology,Heavy construction equipment,,,,,2027-04-14,United States,,https://sourcewell-mn.gov//cooperative-purchasing/011723-CAT,,active
291,Sourcewell,Caterpillar Inc.,CATERPILLAR .,020223-CAT,Medium Duty and Compact Construction Equipment with Related Attachments,Medium-duty construction equipment,,,,,2027-04-17,United States,,https://sourcewell-mn.gov//cooperative-purchasing/020223-CAT,,active
292,Sourcewell,Caterpillar Inc.,CATERPILLAR .,060122-CAT,Roadway Paving Equipment,Roadway paving,,,,,2026-08-01,United States,,https://sourcewell-mn.gov//cooperative-purchasing/060122-CAT,,active
293,Sourcewell,Caterpillar Inc.,CATERPILLAR .,092222-CAT,"Electrical Energy Power Generation Equipment with Related Parts, Supplies, and Services",Electrical energy power generation equipment,,,,,2026-11-22,United States,,https://sourcewell-mn.gov//cooperative-purchasing/092222-CAT,,active
294,Sourcewell,CBI & Terex Ecotec,CBI & TEREX ECOTEC,030923-TER,"Recycling and Repurposing Equipment with Related Accessories, Supplies, Technology, and Services",Waste recycling equipment,,,,,2027-05-03,United States,,https://sourcewell-mn.gov//cooperative-purchasing/030923-TER,,active
295,Sourcewell,CDW-G,CDW-G,071321-CDW,IT Managed Service and Staff Augmentation Solutions,Managed services and staff augmentation,,,,,2026-09-10,United States,,https://sourcewell-mn.gov//cooperative-purchasing/071321-CDW,,active
296,Sourcewell,CDW-G,CDW-G,121923-CDW,Technology Products and Services with Related Solutions,Technology products and services,,,,,2028-02-27,United States,,https://sourcewell-mn.gov//cooperative-purchasing/121923-CDW,,active
297,Sourcewell,Cemen Tech,CEMEN TECH,060122-CMT,Roadway Paving Equipment,Roadway paving,,,,,2026-08-01,United States,,https://sourcewell-mn.gov//cooperative-purchasing/060122-CMT,,active
298,Sourcewell,CentralSquare Technologies,CENTRALSQUARE TECHNOLOGIES,030425-CNSQ,Public Safety Software,Public Safety Software Solutions,,,,,2029-07-17,United States,,https://sourcewell-mn.gov//cooperative-purchasing/030425-CNSQ,,active
299,Sourcewell,ChargePoint,CHARGEPOINT,042221-CPI,Electric Vehicle Supply Equipment and Related Services,Electric vehicle equipment,,,,,2026-07-20,United States,,https://sourcewell-mn.gov//cooperative-purchasing/042221-CPI,,active
300,Sourcewell,CIMCO Refrigeration Inc.,CIMCO REFRIGERATION .,120320-CIM,Ice Rink and Arena Equipment with Related Supplies and Services,Ice rink and arena equipment,,,,,2026-01-08,United States,,https://sourcewell-mn.gov//cooperative-purchasing/120320-CIM,,active
301,Sourcewell,Cimline,CIMLINE,080521-CME,Roadway Maintenance Equipment,Pavement and roadway maintenance equipment,,,,,2025-10-11,United States,,https://sourcewell-mn.gov//cooperative-purchasing/080521-CME,,active
302,Sourcewell,Cimline,CIMLINE,050625-CME,Roadway Maintenance Equipment,Pavement maintenance and repair equipment,,,,,2029-07-07,United States,,https://sourcewell-mn.gov//cooperative-purchasing/050625-CME,,active
303,Sourcewell,Claflin Service Company (dba CME Corp),CLAFLIN SERVICE (DBA CME ),022422-CLF,Medical Supply Solutions,"Healthcare equipment sales, installation, and biomed/repairs supplier",,,,,2026-04-30,United States,,https://sourcewell-mn.gov//cooperative-purchasing/022422-CLF,,active
304,Sourcewell,Clear Touch,CLEAR TOUCH,030223-CLT,"Scoreboards, Digital Displays, and Video Boards with Related Services",Interactive technology,,,,,2027-05-25,United States,,https://sourcewell-mn.gov//cooperative-purchasing/030223-CLT,,active
305,Sourcewell,ClearSpan,CLEARSPAN,071223-CSS,Fabric Structures with Related Materials and Services,Engineered fabric buildings,,,,,2027-08-18,United States,,https://sourcewell-mn.gov//cooperative-purchasing/071223-CSS,,active
306,Sourcewell,ClearSpan,CLEARSPAN,110822-CSS,Pre-Engineered Buildings with Related Materials and Services,Pre-engineered buildings,,,,,2027-01-06,United States,,https://sourcewell-mn.gov//cooperative-purchasing/110822-CSS,,active
307,Sourcewell,Cleverciti,CLEVERCITI,120423-CLVR,Curb Management Technologies with Related Services,Integrated parking intelligence solutions,,,,,2028-01-15,United States,,https://sourcewell-mn.gov//cooperative-purchasing/120423-CLVR,,active
308,Sourcewell,Clovity,CLOVITY,041525-CLVY,"Smart Infrastructure Solutions, Outdoor Sensors, 
and Related Products and Services","Staffing, Software Solutions, IoT, AI/ML, Atlassian, Cloud Migration",,,,,2029-07-22,United States,,https://sourcewell-mn.gov//cooperative-purchasing/041525-CLVY,,active
309,Sourcewell,Club Car,CLUB CAR,091024-CCR,"Utility, Transport, Golf, and Recreation Vehicles with Related Accessories, Equipment, and Services",Utility and transportation vehicles,,,,,2028-11-13,United States,,https://sourcewell-mn.gov//cooperative-purchasing/091024-CCR,,active
310,Sourcewell,CMTA,CMTA,071624-CMA,Energy Savings Performance Contracting with Related Services,Energy savings performance contracting,,,,,2028-09-20,United States,,https://sourcewell-mn.gov//cooperative-purchasing/071624-CMA,,active
311,Sourcewell,Cogent Infotech Corp.,COGENT INFOTECH .,061324-COG,Staffing with Related Services and Solutions,"Governance, staffing, training, labor, and compliance services",,,,,2028-10-24,United States,,https://sourcewell-mn.gov//cooperative-purchasing/061324-COG,,active
312,Sourcewell,Collective Data,COLLECTIVE DATA,060624-COL,Software Solutions and Related Services for Public Sector and Education Administration,Asset management software solutions,,,,,2028-10-25,United States,,https://sourcewell-mn.gov//cooperative-purchasing/060624-COL,,active
313,Sourcewell,Collins Bus,COLLINS BUS,102623-COLNS,"School Buses with Related Accessories, Supplies, Parts, and Services",Bus manufacturer for student transportation.,,,,,2027-12-22,United States,,https://sourcewell-mn.gov//cooperative-purchasing/102623-COLNS,,active
314,Sourcewell,Colonial Life & Accident Insurance Company,COLONIAL LIFE & ACCIDENT INSURANCE,051623-CLA,Group Employee Benefits and Related Services,Group employee benefits,,,,,2027-07-19,United States,,https://sourcewell-mn.gov//cooperative-purchasing/051623-CLA,,active
315,Sourcewell,Communication Technology Services (CTS),COMMUNICATION TECHNOLOGY SERVICES (CTS),020624-CTS,Private Wireless Services with Related Solutions,Private wireless,,,,,2028-05-07,United States,,https://sourcewell-mn.gov//cooperative-purchasing/020624-CTS,,active
316,Sourcewell,Community Leasing Partners,COMMUNITY LEASING PARTNERS,092424-CFB,Tax-Exempt Municipal Leasing with Related Services,Tax Exempt Leasing / Lease Purchase Financing,,,,,2028-11-15,United States,,https://sourcewell-mn.gov//cooperative-purchasing/092424-CFB,,active
317,Sourcewell,Compactor Rentals,COMPACTOR RENTALS,040924-CMR,"Rental Equipment, Products, and Related Services",National compactor and baler rental provider,,,,,2028-06-11,United States,,https://sourcewell-mn.gov//cooperative-purchasing/040924-CMR,,active
318,Sourcewell,CompassCom,COMPASSCOM,102924-CMP,Fleet Management Technologies with Related Software Solutions,GIS-based fleet GPS tracking solutions,,,,,2029-04-23,United States,,https://sourcewell-mn.gov//cooperative-purchasing/102924-CMP,,active
319,Sourcewell,Compusult Systems,COMPUSULT SYSTEMS,030425-CMPS,Public Safety Software,Incident command/emergency management software,,,,,2029-07-17,United States,,https://sourcewell-mn.gov//cooperative-purchasing/030425-CMPS,,active
320,Sourcewell,"Computer Aid, Inc.","COMPUTER AID, .",061324-CAI,Staffing with Related Services and Solutions,Managed services provider (MSP): T&M and project-based staffing,,,,,2028-10-24,United States,,https://sourcewell-mn.gov//cooperative-purchasing/061324-CAI,,active
321,Sourcewell,"Computer Aid, Inc.","COMPUTER AID, .",071321-CAI,IT Managed Service and Staff Augmentation Solutions,Managed service provider (MSP) for information technology,,,,,2026-09-10,United States,,https://sourcewell-mn.gov//cooperative-purchasing/071321-CAI,,active
322,Sourcewell,"Computer Aid, Inc.","COMPUTER AID, .",121923-CAI,Technology Products and Services with Related Solutions,"Security, cloud, network and data services and IT lifecycle services",,,,,2028-02-27,United States,,https://sourcewell-mn.gov//cooperative-purchasing/121923-CAI,,active
323,Sourcewell,Computrol,COMPUTROL,081524-CUL,"Aboveground Fuel and Fluid Storage with Related Hardware, Software, and Services",Fuel management cardlocks & software,,,,,2028-11-18,United States,,https://sourcewell-mn.gov//cooperative-purchasing/081524-CUL,,active
324,Sourcewell,Connection,CONNECTION,121923-GVC,Technology Products and Services with Related Solutions,Technology Products and Services,,,,,2028-02-27,United States,,https://sourcewell-mn.gov//cooperative-purchasing/121923-GVC,,active
325,Sourcewell,Connor Sports,CONNOR SPORTS,031022-GER-2,"Athletic Surfaces with Installation, Related Equipment, Materials, and Services",Athletic surfaces,,,,,2027-05-26,United States,,https://sourcewell-mn.gov//cooperative-purchasing/031022-GER-2,,active
326,Sourcewell,Consumer Capital Group,CONSUMER CAPITAL GROUP,012125-CNC,"Risk Management, Employee Benefits, and Insurance Consulting Services",Comprehensive insurance and benefits solutions,,,,,2029-02-24,United States,,https://sourcewell-mn.gov//cooperative-purchasing/012125-CNC,,active
327,Sourcewell,Convergint,CONVERGINT,121024-CTL,"Facility Security Systems, Equipment, and Software with Related Services",Facility security,,,,,2029-02-18,United States,,https://sourcewell-mn.gov//cooperative-purchasing/121024-CTL,,active
328,Sourcewell,Cook's Direct,COOK'S DIRECT,063022-COK,Commercial Kitchen Equipment with Related Supplies and Services,"Food service equipment, small wares, and supplies",,,,,2026-08-03,United States,,https://sourcewell-mn.gov//cooperative-purchasing/063022-COK,,active
329,Sourcewell,Cooper Lighting,COOPER LIGHTING,041123-CPL,"Sports Lighting Solutions with Related Technology, Equipment, and Services",Sports lighting,,,,,2027-06-16,United States,,https://sourcewell-mn.gov//cooperative-purchasing/041123-CPL,,active
330,Sourcewell,CopsPlus,COPSPLUS,011124-CPS,Uniforms with Related Products and Services,Public safety and military gear and equipment,,,,,2028-03-25,United States,,https://sourcewell-mn.gov//cooperative-purchasing/011124-CPS,,active
331,Sourcewell,Cordant Health Solutions,CORDANT HEALTH SOLUTIONS,011222-CDT,Lab Services and Testing with Related Products and Supplies,Laboratory and instant device drug testing services,,,,,2026-02-15,United States,,https://sourcewell-mn.gov//cooperative-purchasing/011222-CDT,,active
332,Sourcewell,Core Engineered Solutions,CORE ENGINEERED SOLUTIONS,081524-CES,"Aboveground Fuel and Fluid Storage with Related Hardware, Software, and Services",Aboveground fuel and fluid storage,,,,,2028-11-18,United States,,https://sourcewell-mn.gov//cooperative-purchasing/081524-CES,,active
333,Sourcewell,CORT,CORT,091423-COR,Furniture Solutions with Related Accessories and Services,Home and office furniture rental services,,,,,2027-12-04,United States,,https://sourcewell-mn.gov//cooperative-purchasing/091423-COR,,active
334,Sourcewell,Crafco,CRAFCO,050625-CFC,Roadway Maintenance Equipment,Roadway maintenance equipment,,,,,2029-07-07,United States,,https://sourcewell-mn.gov//cooperative-purchasing/050625-CFC,,active
335,Sourcewell,Crown Equipment,CROWN EQUIPMENT,053024-CRO,"Forklifts, Lift Trucks with Related Products and Services",Forklifts,,,,,2028-07-23,United States,,https://sourcewell-mn.gov//cooperative-purchasing/053024-CRO,,active
336,Sourcewell,Cub Cadet,CUB CADET,112624-MTD,Grounds Maintenance Equipment and Related Attachments,"Lawn, grounds, and snow removal equipment",,,,,2029-01-31,United States,,https://sourcewell-mn.gov//cooperative-purchasing/112624-MTD,,active
337,Sourcewell,Cummins,CUMMINS,092222-CMM,"Electrical Energy Power Generation Equipment with Related Parts, Supplies, and Services",Electrical energy power generation equipment,,,,,2026-11-22,United States,,https://sourcewell-mn.gov//cooperative-purchasing/092222-CMM,,active
338,Sourcewell,CurbIQ,CURBIQ,120423-CRBIQ,Curb Management Technologies with Related Services,Digital curb management solutions,,,,,2028-01-15,United States,,https://sourcewell-mn.gov//cooperative-purchasing/120423-CRBIQ,,active
339,Sourcewell,Curbtender,CURBTENDER,093021-CRB,"Street Sweepers and Specialty Sweepers, with Related Equipment, Accessories, and Supplies",Street sweepers,,,,,2025-11-16,United States,,https://sourcewell-mn.gov//cooperative-purchasing/093021-CRB,,active
340,Sourcewell,Curbtender,CURBTENDER,110223-CRB,"Refuse Collection Vehicles with Related Equipment, Accessories, and Services","Refuse collection trucks (front-, rear-, and side-loading)",,,,,2027-12-28,United States,,https://sourcewell-mn.gov//cooperative-purchasing/110223-CRB,,active
341,Sourcewell,CURTIS Blue Line,CURTIS BLUE LINE,090122-LNC,Law Enforcement Equipment,Law enforcement equipment,,,,,2026-11-07,United States,,https://sourcewell-mn.gov//cooperative-purchasing/090122-LNC,,active
342,Sourcewell,Cushman - a brand of Textron E-Z-GO LLC,CUSHMAN - A BRAND OF TEXTRON E-Z-GO,091024-JCS-1,"Utility, Transport, Golf, and Recreation Vehicles with Related Accessories, Equipment, and Services","Utility, transport, golf and recreation vehicles",,,,,2028-11-13,United States,,https://sourcewell-mn.gov//cooperative-purchasing/091024-JCS-1,,active
343,Sourcewell,Custom Fire Apparatus,CUSTOM FIRE APPARATUS,113021-CSM,Firefighting Apparatus and Fire Service Vehicles,Firefighting apparatus,,,,,2026-02-10,United States,,https://sourcewell-mn.gov//cooperative-purchasing/113021-CSM,,active
344,Sourcewell,"CXT, Inc.","CXT, .",052725-CXT,Restroom and Shower Facility Solutions,Precast concrete buildings,,,,,2029-07-10,United States,,https://sourcewell-mn.gov//cooperative-purchasing/052725-CXT,,active
345,Sourcewell,D&M Leasing,D&M LEASING,030122-CVL,Fleet Management Services,Leasing and fleet management,,,,,2026-04-18,United States,,https://sourcewell-mn.gov//cooperative-purchasing/030122-CVL,,active
346,Sourcewell,Daikin Applied,DAIKIN APPLIED,080824-DIN,HVAC Systems and Related Products and Services,HVAC systems,,,,,2028-11-01,United States,,https://sourcewell-mn.gov//cooperative-purchasing/080824-DIN,,active
347,Sourcewell,Daimler Truck North America,DAIMLER TRUCK NORTH AMERICA,032824-DAI,"Class 4-8 Chassis with Related Equipment, Accessories, and Services",Freightliner & Western Star Class 6-8 Trucks,,,,,2028-07-09,United States,,https://sourcewell-mn.gov//cooperative-purchasing/032824-DAI,,active
348,Sourcewell,Daktronics,DAKTRONICS,030223-DAK,"Scoreboards, Digital Displays, and Video Boards with Related Services",Scoreboards,,,,,2027-05-25,United States,,https://sourcewell-mn.gov//cooperative-purchasing/030223-DAK,,active
