id,source,supplier_name,supplier_normalized,contract_number,title,description,category,eligible_industries,contract_type,start_date,end_date,geographic_coverage,diversity_status,contract_url,supplier_url,status
486,Sourcewell,Geotab,GEOTAB,102924-GEO,Fleet Management Technologies with Related Software Solutions,Fleet management,IT,,,,2029-04-23,,,https://www.sourcewell-mn.gov/cooperative-purchasing/102924-GEO,,active
487,Sourcewell,Gerflor,GERFLOR,031022-GER,"Athletic Surfaces with Installation, Related Equipment, Materials, and Services",Athletic surfaces,Equipment,,,,2027-05-26,,,https://www.sourcewell-mn.gov/cooperative-purchasing/031022-GER,,active
488,Sourcewell,Getac,GETAC,090122-GET,Law Enforcement Equipment,Law enforcement equipment,Security,,,,2026-11-07,,,https://www.sourcewell-mn.gov/cooperative-purchasing/090122-GET,,active
489,Sourcewell,GH Armor Systems,GH ARMOR SYSTEMS,091924-GHA,"Body Armor with Related Accessories, Equipment, and Services",Advanced ballistic and tactical armor,Equipment,,,,2028-12-23,,,https://www.sourcewell-mn.gov/cooperative-purchasing/091924-GHA,,active
490,Sourcewell,GiANT by Tobroco,GIANT BY TOBROCO,020223-TBO,Medium Duty and Compact Construction Equipment with Related Attachments,Medium-duty construction equipment,Construction,,,,2027-04-17,,,https://www.sourcewell-mn.gov/cooperative-purchasing/020223-TBO,,active
491,Sourcewell,Gill Athletics,GILL ATHLETICS,050924-PTA-1,Athletic and Physical Education Equipment with Related Supplies,Athletic equipment,Office Supplies,,,,2028-07-15,,,https://www.sourcewell-mn.gov/cooperative-purchasing/050924-PTA-1,,active
492,Sourcewell,Global Cloud Fleet,GLOBAL CLOUD FLEET,102924-GCF,Fleet Management Technologies with Related Software Solutions,GPS fleet management and asset tracking,IT,,,,2029-04-23,,,https://www.sourcewell-mn.gov/cooperative-purchasing/102924-GCF,,active
493,Sourcewell,Global Environmental Consulting (GEC),GLOBAL ENVIRONMENTAL CONSULTING (GEC),012524-GEC,Water Service Line Inventory and Management Systems with Related Services,Software & consulting to state water programs,IT,,,,2028-04-03,,,https://www.sourcewell-mn.gov/cooperative-purchasing/012524-GEC,,active
494,Sourcewell,Global Environmental Products,GLOBAL ENVIRONMENTAL PRODUCTS,093021-GEP,"Street Sweepers and Specialty Sweepers, with Related Equipment, Accessories, and Supplies",Street sweepers and leaf vacs,Office Supplies,,,,2025-11-16,,,https://www.sourcewell-mn.gov/cooperative-purchasing/093021-GEP,,active
495,Sourcewell,Global Rental,GLOBAL RENTAL,040924-ALT,"Rental Equipment, Products, and Related Services",Rental equipment and used equipment sales,Equipment,,,,2028-06-11,,,https://www.sourcewell-mn.gov/cooperative-purchasing/040924-ALT,,active
496,Sourcewell,Global Tracking/GPS Trackit,GLOBAL TRACKING/GPS TRACKIT,102924-GPS,Fleet Management Technologies with Related Software Solutions,"Fleet telematics, management and efficiency",IT,,,,2029-04-23,,,https://www.sourcewell-mn.gov/cooperative-purchasing/102924-GPS,,active
497,Sourcewell,Globe Trailers,GLOBE TRAILERS,092922-GLB,"Trailers with Related Equipment, Accessories, and Services",Trailers,Equipment,,,,2026-12-20,,,https://www.sourcewell-mn.gov/cooperative-purchasing/092922-GLB,,active
498,Sourcewell,Gold Star Foods,GOLD STAR FOODS,111621-GSF,"Food Products and Distribution for School Food Authorities
with Related Supplies, Technology, and Services",School nutrition service provider for K-12,IT,,,,2026-02-01,,,https://www.sourcewell-mn.gov/cooperative-purchasing/111621-GSF,,active
499,Sourcewell,Gopher Sport,GOPHER SPORT,050924-PRO,Athletic and Physical Education Equipment with Related Supplies,"Physical education, athletic, and fitness equipment",Office Supplies,,,,2028-07-15,,,https://www.sourcewell-mn.gov/cooperative-purchasing/050924-PRO,,active
500,Sourcewell,Gordian,GORDIAN,102424-GGI,Facility Assessment & Planning with Related Services,Facility assessment,Professional Services,,,,2029-01-03,,,https://www.sourcewell-mn.gov/cooperative-purchasing/102424-GGI,,active
501,Sourcewell,Gordian,GORDIAN,050421-GGI,JOC or IQCC Program Management Consulting Services,Program management consulting services,Consulting,,,,2026-06-07,,,https://www.sourcewell-mn.gov/cooperative-purchasing/050421-GGI,,active
502,Sourcewell,Gordian,GORDIAN,091620-GGI,Indefinite Quantity Construction Contracting Systems and Related Services,"Building/infrastructure repairs, alterations, and restoration services",Facilities,,,,2027-10-01,,,https://www.sourcewell-mn.gov/cooperative-purchasing/091620-GGI,,active
503,Sourcewell,GovDeals/Bid4Assets,GOVDEALS/BID4ASSETS,111424-GDI,Auction Services with Related Solutions,Auction services,Professional Services,,,,2029-01-27,,,https://www.sourcewell-mn.gov/cooperative-purchasing/111424-GDI,,active
504,Sourcewell,"GPS Insight, LLC","GPS INSIGHT,",102924-GPI,Fleet Management Technologies with Related Software Solutions,End-to-end fleet and field service management platform,IT,,,,2029-04-23,,,https://www.sourcewell-mn.gov/cooperative-purchasing/102924-GPI,,active
505,Sourcewell,Graco,GRACO,092920-GRC,"Aboveground Fuel and Fluid Storage with Related Hardware, Software, and
Services",Lubrication dispensing equipment,IT,,,,2025-12-07,,,https://www.sourcewell-mn.gov/cooperative-purchasing/092920-GRC,,active
506,Sourcewell,Gradall Industries - Vacall,GRADALL INDUSTRIES - VACALL,101221-GRD,"Sewer Vacuum, Hydro-Excavation, and Municipal Pumping Equipment
with Related Accessories and Supplies",Sewer vacuum,Office Supplies,,,,2026-11-29,,,https://www.sourcewell-mn.gov/cooperative-purchasing/101221-GRD,,active
507,Sourcewell,"Gradall Industries, LLC","GRADALL INDUSTRIES,",011723-GRD,Heavy Construction Equipment with Related Attachments and Technology,Heavy and medium construction equipment,IT,,,,2027-04-14,,,https://www.sourcewell-mn.gov/cooperative-purchasing/011723-GRD,,active
508,Sourcewell,Grainger,GRAINGER,091422-WWG,"Facility MRO, Industrial, and Building-Related Supplies and Equipment",Facility MRO,Facilities,,,,2026-11-08,,,https://www.sourcewell-mn.gov/cooperative-purchasing/091422-WWG,,active
509,Sourcewell,Grainger,GRAINGER,080922-WWG,"Public Safety and Emergency Management Equipment, Tool, and Supply Catalog Solutions",Public safety and emergency management,Security,,,,2026-10-07,,,https://www.sourcewell-mn.gov/cooperative-purchasing/080922-WWG,,active
510,Sourcewell,Grainger,GRAINGER,090122-WWG,Law Enforcement Equipment,Law enforcement equipment,Security,,,,2026-11-07,,,https://www.sourcewell-mn.gov/cooperative-purchasing/090122-WWG,,active
511,Sourcewell,Gravely,GRAVELY,112624-ACO-1,Grounds Maintenance Equipment and Related Attachments,Landscape and grounds equipment and UTVs,Facilities,,,,2029-01-31,,,https://www.sourcewell-mn.gov/cooperative-purchasing/112624-ACO-1,,active
512,Sourcewell,Great Water Tech,GREAT WATER TECH,091724-GRWT,"Water Treatment Chemicals with Related Supplies, Equipment, and Services",Waste water and drinking water treatment,Office Supplies,,,,2028-11-26,,,https://www.sourcewell-mn.gov/cooperative-purchasing/091724-GRWT,,active
513,Sourcewell,Green Climber,GREEN CLIMBER,032525-GCL,Road Right-of-Way Maintenance Equipment,Road right-of-way equipment,Facilities,,,,2029-05-15,,,https://www.sourcewell-mn.gov/cooperative-purchasing/032525-GCL,,active
514,Sourcewell,Greenfields Outdoor Fitness,GREENFIELDS OUTDOOR FITNESS,010721-GRN,Outdoor Fitness Equipment with Related Accessories and Services,Outdoor fitness equipment,Equipment,,,,2026-02-05,,,https://www.sourcewell-mn.gov/cooperative-purchasing/010721-GRN,,active
515,Sourcewell,Greenheck Group,GREENHECK GROUP,080824-GRH,HVAC Systems and Related Products and Services,HVAC systems,Facilities,,,,2028-11-01,,,https://www.sourcewell-mn.gov/cooperative-purchasing/080824-GRH,,active
516,Sourcewell,Greenworks,GREENWORKS,112624-GNW,Grounds Maintenance Equipment and Related Attachments,"Electric mowers, UTV's, and power equipment",Facilities,,,,2029-01-31,,,https://www.sourcewell-mn.gov/cooperative-purchasing/112624-GNW,,active
517,Sourcewell,GRP Mechanical,GRP MECHANICAL,071624-GRP,Energy Savings Performance Contracting with Related Services,Energy savings performance contracting with related services,Professional Services,,,,2028-09-25,,,https://www.sourcewell-mn.gov/cooperative-purchasing/071624-GRP,,active
518,Sourcewell,gtechna,GTECHNA,080321-GTE,"Parking Management Systems with Related Equipment, Supplies, and Services",Citation enforcement solutions,Office Supplies,,,,2026-10-07,,,https://www.sourcewell-mn.gov/cooperative-purchasing/080321-GTE,,active
519,Sourcewell,Guardian RFID,GUARDIAN RFID,030425-CDX,Public Safety Software,RFID mobile inmate tracking system,IT,,,,2029-07-17,,,https://www.sourcewell-mn.gov/cooperative-purchasing/030425-CDX,,active
520,Sourcewell,Guidehouse,GUIDEHOUSE,051123-GUI,"Fleet Electrification Transition Planning, Management, and Related Services","Fleet assessment, fleet electrification services, change management",Transportation,,,,2027-07-19,,,https://www.sourcewell-mn.gov/cooperative-purchasing/051123-GUI,,active
521,Sourcewell,H2I Group,H2I GROUP,031622-H2I,"Artificial Turf and Tracks with Installation, Related Equipment, Materials, and Supplies","Artificial turf, track surfacing, and associated equipment",Office Supplies,,,,2027-05-26,,,https://www.sourcewell-mn.gov/cooperative-purchasing/031622-H2I,,active
522,Sourcewell,H2I Group,H2I GROUP,010725-H2I,"STEM Education Solutions and Equipment with Related Accessories, 
Supplies, and Services","STEM, CTE, and lab equipment solutions",Office Supplies,,,,2029-05-14,,,https://www.sourcewell-mn.gov/cooperative-purchasing/010725-H2I,,active
523,Sourcewell,"HAGS - PlayPower, Inc.","HAGS - PLAYPOWER, .",010521-LTS-9,Playground and Water Play Equipment with Related Accessories and Services,Commercial playground manufacturer,Equipment,,,,2026-02-17,,,https://www.sourcewell-mn.gov/cooperative-purchasing/010521-LTS-9,,active
524,Sourcewell,HAIX North America,HAIX NORTH AMERICA,010424-HAX,Firefighting Personal Protective Equipment with Related Equipment Cleaning,"Station, structural, and wildland fire boots",Security,,,,2028-03-27,,,https://www.sourcewell-mn.gov/cooperative-purchasing/010424-HAX,,active
525,Sourcewell,Hatch Associates,HATCH ASSOCIATES,051123-HAT,"Fleet Electrification Transition Planning, Management, and Related Services",Sustainable transportation services,Transportation,,,,2027-07-19,,,https://www.sourcewell-mn.gov/cooperative-purchasing/051123-HAT,,active
526,Sourcewell,Hawkeye,HAWKEYE,071223-HWK,Fabric Structures with Related Materials and Services,"Span-Tech: Sand, salt, and military fabric structures",Professional Services,,,,2027-08-18,,,https://www.sourcewell-mn.gov/cooperative-purchasing/071223-HWK,,active
527,Sourcewell,Haworth,HAWORTH,091423-HAWRT,Furniture Solutions with Related Accessories and Services,"Office furniture, seating, and movable walls",Office Supplies,,,,2027-12-04,,,https://www.sourcewell-mn.gov/cooperative-purchasing/091423-HAWRT,,active
528,Sourcewell,HealthSource Solutions,HEALTHSOURCE SOLUTIONS,051922-HSS,Wellness Engagement Program Solutions and Related Services,Wellness engagement program,Professional Services,,,,2026-07-08,,,https://www.sourcewell-mn.gov/cooperative-purchasing/051922-HSS,,active
529,Sourcewell,Heil Environmental,HEIL ENVIRONMENTAL,110223-THC,"Refuse Collection Vehicles with Related Equipment, Accessories, and Services",Mobile refuse collection vehicles,Transportation,,,,2027-12-28,,,https://www.sourcewell-mn.gov/cooperative-purchasing/110223-THC,,active
530,Sourcewell,"Hellas Construction, Inc.","HELLAS CONSTRUCTION, .",031622-HLC,"Artificial Turf and Tracks with Installation, Related Equipment, Materials, and Supplies",Indoor and outdoor athletic surfaces,Office Supplies,,,,2027-05-26,,,https://www.sourcewell-mn.gov/cooperative-purchasing/031622-HLC,,active
531,Sourcewell,"Hellas Construction, Inc.","HELLAS CONSTRUCTION, .",041123-HLC,"Sports Lighting Solutions with Related Technology, Equipment, and Services",Sports lighting,IT,,,,2027-06-16,,,https://www.sourcewell-mn.gov/cooperative-purchasing/041123-HLC,,active
532,Sourcewell,Henderson,HENDERSON,031423-HPI,"Salt, Brine, and Anti-Icing or De-Icing Agents, and Brine Production and Storage Systems",Salt and brine,Products,,,,2027-05-30,,,https://www.sourcewell-mn.gov/cooperative-purchasing/031423-HPI,,active
533,Sourcewell,Henry Schein,HENRY SCHEIN,092623-HENRY,"Dental Equipment, Supplies, and Related Solutions","Dental supplies, equipment and service",Medical,,,,2027-11-06,,,https://www.sourcewell-mn.gov/cooperative-purchasing/092623-HENRY,,active
534,Sourcewell,Herc Rentals,HERC RENTALS,040924-HRC,"Rental Equipment, Products, and Related Services",Rental equipment,Equipment,,,,2028-06-11,,,https://www.sourcewell-mn.gov/cooperative-purchasing/040924-HRC,,active
535,Sourcewell,HighCom Armor,HIGHCOM ARMOR,091924-HCM,"Body Armor with Related Accessories, Equipment, and Services",Body armor,Equipment,,,,2028-12-23,,,https://www.sourcewell-mn.gov/cooperative-purchasing/091924-HCM,,active
536,Sourcewell,Highland Electric Fleets,HIGHLAND ELECTRIC FLEETS,051123-HEF,"Fleet Electrification Transition Planning, Management, and Related Services",Turnkey Fleet Electrification incl Vehicles/Chargers/Related Services,Transportation,,,,2027-07-19,,,https://www.sourcewell-mn.gov/cooperative-purchasing/051123-HEF,,active
537,Sourcewell,Hi-Lite Airfield Services,HI-LITE AIRFIELD SERVICES,110122-HLA,Airport Runway Materials with Related Supplies and Services,Public utility and airport equipment,Office Supplies,,,,2027-01-13,,,https://www.sourcewell-mn.gov/cooperative-purchasing/110122-HLA,,active
538,Sourcewell,Hinge Health,HINGE HEALTH,012722-HNG,Digital Health Products and Solutions,Digital health products,IT,,,,2026-03-29,,,https://www.sourcewell-mn.gov/cooperative-purchasing/012722-HNG,,active
539,Sourcewell,Hitachi,HITACHI,011723-HTI,Heavy Construction Equipment with Related Attachments and Technology,Heavy construction equipment,IT,,,,2027-04-14,,,https://www.sourcewell-mn.gov/cooperative-purchasing/011723-HTI,,active
540,Sourcewell,HME,HME,113021-HME,Firefighting Apparatus and Fire Service Vehicles,Custom and commercial fire apparatus,Security,,,,2026-02-10,,,https://www.sourcewell-mn.gov/cooperative-purchasing/113021-HME,,active
541,Sourcewell,Hog Technologies - FS,HOG TECHNOLOGIES - FS,050625-MAR-2,Roadway Maintenance Equipment,Roadway maintenance equipment,Facilities,,,,2029-07-07,,,https://www.sourcewell-mn.gov/cooperative-purchasing/050625-MAR-2,,active
542,Sourcewell,Holland Pump,HOLLAND PUMP,101221-HLD,"Sewer Vacuum, Hydro-Excavation, and Municipal Pumping Equipment
with Related Accessories and Supplies",Sewer lift station bypass and portable dewatering pumps,Office Supplies,,,,2026-11-29,,,https://www.sourcewell-mn.gov/cooperative-purchasing/101221-HLD,,active
543,Sourcewell,Hol-Mac,HOL-MAC,010825-HMC,Bulk Solid Waste and Recycling Equipment,Bulk solid waste and recycling,Equipment,,,,2029-05-19,,,https://www.sourcewell-mn.gov/cooperative-purchasing/010825-HMC,,active
544,Sourcewell,Holman,HOLMAN,030122-ARI,Fleet Management Services,Fleet management,Transportation,,,,2026-04-18,,,https://www.sourcewell-mn.gov/cooperative-purchasing/030122-ARI,,active
545,Sourcewell,Honeywell,HONEYWELL,071624-HNY,Energy Savings Performance Contracting with Related Services,Energy savings,Professional Services,,,,2028-09-25,,,https://www.sourcewell-mn.gov/cooperative-purchasing/071624-HNY,,active
546,Sourcewell,Honeywell,HONEYWELL,080824-HNY,HVAC Systems and Related Products and Services,HVAC systems,Facilities,,,,2028-11-01,,,https://www.sourcewell-mn.gov/cooperative-purchasing/080824-HNY,,active
547,Sourcewell,Honeywell,HONEYWELL,121024-HNY,"Facility Security Systems, Equipment, and Software with Related Services",Facility security,IT,,,,2029-02-18,,,https://www.sourcewell-mn.gov/cooperative-purchasing/121024-HNY,,active
548,Sourcewell,HopSkipDrive,HOPSKIPDRIVE,062723-HSD,Alternative Student and Client Transportation Solutions,School transportation solution,Transportation,,,,2027-08-08,,,https://www.sourcewell-mn.gov/cooperative-purchasing/062723-HSD,,active
549,Sourcewell,Horton,HORTON,122123-RVG-2,Ambulance and Emergency Medical Service Vehicles,Ambulances and emergency vehicles,Medical,,,,2028-02-28,,,https://www.sourcewell-mn.gov/cooperative-purchasing/122123-RVG-2,,active
550,Sourcewell,HP Inc.,HP .,112124-HPC,"Copiers, Printers, and Multi-Function Devices with Related Supplies, Accessories, and Services","Copiers, MFD, printers, scanners, and service solutions",Office Supplies,,,,2029-01-10,,,https://www.sourcewell-mn.gov/cooperative-purchasing/112124-HPC,,active
551,Sourcewell,Hughes Environmental,HUGHES ENVIRONMENTAL,031125-LSS-3,Facilities Maintenance Services,Facilities maintenance,Facilities,,,,2029-05-19,,,https://www.sourcewell-mn.gov/cooperative-purchasing/031125-LSS-3,,active
552,Sourcewell,Husqvarna,HUSQVARNA,112624-HSQ,Grounds Maintenance Equipment and Related Attachments,Grounds maintenance,Facilities,,,,2029-01-31,,,https://www.sourcewell-mn.gov/cooperative-purchasing/112624-HSQ,,active
